Id,SalePrice
1661,188292.53825486123
1662,184390.46859909192
1663,188022.50037187498
1664,190770.52320758454
1665,186442.84763236062
1666,197271.24439079323
1667,206802.30338652816
1668,183964.92086092033
1669,184998.2429249809
1670,190404.25657497693
1671,189102.88462895216
1672,194005.53743190086
1673,186256.58686131614
1674,182514.17760662542
1675,167798.9121065039
1676,164152.61523886843
1677,174762.07049065852
1678,193109.30958228002
1679,193980.98324424002
1680,168793.35670676813
1681,166914.9613507135
1682,197066.6261602862
1683,160792.78389394283
1684,181480.79736128182
1685,177367.97092809028
1686,160183.02156703183
1687,176607.78511111508
1688,175456.8366551545
1689,179837.71297031027
1690,177464.14149642858
1691,175845.6112931179
1692,185497.45322613503
1693,177221.63980263623
1694,176375.57251013114
1695,173162.01410937653
1696,191646.23105287162
1697,173362.53997527342
1698,185147.556051968
1699,184748.60868376232
1700,177709.68337303703
1701,183044.0806423556
1702,185657.11362721358
1703,183635.485509804
1704,183479.97565461867
1705,181452.20899029388
1706,185522.06559507892
1707,179107.2840686832
1708,180431.16402006373
1709,188546.323041973
1710,178098.51619228348
1711,180815.78811213392
1712,179377.38013295247
1713,184492.83589562852
1714,180627.59752135052
1715,175749.4407247796
1716,182405.7299444567
1717,178098.51619228348
1718,178098.51619228348
1719,180866.9426697607
1720,183502.48365997444
1721,189499.8439961358
1722,189499.8439961358
1723,188227.11860238202
1724,177746.57283581136
1725,182634.84418134153
1726,174881.85942742974
1727,168353.427511178
1728,177758.79174835872
1729,180142.59413376576
1730,173277.09731871597
1731,182702.4263786919
1732,180142.65231504882
1733,181329.43805198965
1734,181814.38325829135
1735,178693.95524305897
1736,177382.35238550883
1737,194828.10271853916
1738,183569.9494947587
1739,155933.04273811754
1740,161508.94770071746
1741,162300.82025277973
1742,156174.49225011584
1743,157750.05262502006
1744,192818.75169496002
1745,194298.14150152594
1746,176947.45137375678
1747,185172.11023962882
1748,180400.41310420464
1749,182395.49903293134
1750,181167.7896498891
1751,187304.2322015122
1752,177341.42873940742
1753,182395.49903293134
1754,178763.46726014832
1755,190612.10530714475
1756,177967.56052475897
1757,179377.38013295247
1758,182088.57168717077
1759,190365.3791111806
1760,181883.95345666373
1761,184237.0631074947
1762,177474.37240795395
1763,180784.0431957638
1764,182739.25766018318
1765,183009.35372445246
1766,184386.43441576484
1767,192820.79787726508
1768,180676.70589667218
1769,187889.49852204538
1770,181658.873403106
1771,180656.2440736215
1772,180656.2440736215
1773,184032.44487698766
1774,175797.99391856272
1775,179383.5186798677
1776,189495.75163152567
1777,179195.7669080567
1778,178356.33516272233
1779,182258.40481849163
1780,182485.47287307138
1781,182395.49903293134
1782,173944.76611299053
1783,181218.8860262328
1784,174880.31024538015
1785,182776.58594192995
1786,181328.88287045108
1787,172944.62178478355
1788,172893.52540843986
1789,183942.90985582006
1790,183942.90985582006
1791,176184.72237422102
1792,183506.5760245846
1793,186283.24541256513
1794,179142.0691678694
1795,184142.93872146148
1796,181167.7896498891
1797,176528.53918275592
1798,177791.5888465229
1799,177484.66150076236
1800,173673.5596856441
1801,182126.89396942855
1802,176528.53918275592
1803,174609.71718085537
1804,174001.44585471088
1805,178990.65167729417
1806,168376.5488793554
1807,177486.09432024581
1808,192071.33997207077
1809,178469.31400847365
1810,171319.95303455763
1811,162922.2463106995
1812,180764.13655425166
1813,172305.2189050906
1814,176994.07474780094
1815,173967.7711186018
1816,179277.61420025953
1817,177855.45931695253
1818,175400.04055086806
1819,165578.36548653006
1820,168596.54256779197
1821,171077.50952204832
1822,178101.00119356098
1823,181061.88517028093
1824,175379.6369091004
1825,168361.17342142583
1826,172305.2189050906
1827,174366.77666809055
1828,172550.76078169903
1829,179512.92516534263
1830,174773.9087655165
1831,178526.60711301563
1832,162534.6402170963
1833,172281.65871794074
1834,170028.8120000582
1835,159290.2727191995
1836,170586.42576883142
1837,167408.39796764628
1838,168432.6152582541
1839,171509.80916995674
1840,178494.86219664552
1841,177977.1780734627
1842,180039.78801825675
1843,186539.01820069892
1844,173248.20226631724
1845,188815.30874316517
1846,188635.244700319
1847,189191.80628729812
1848,181167.7896498891
1849,194744.20924403128
1850,182336.1597460843
1851,178251.9216838807
1852,177975.74525397926
1853,162337.651534271
1854,179357.85412912973
1855,196703.3415292116
1856,180727.8022730159
1857,212231.32204213546
1858,170756.20071886922
1859,170756.20071886922
1860,170801.21672958077
1861,170733.69271351345
1862,180653.5845284948
1863,172640.73462183907
1864,172716.44336712666
1865,185123.0600455902
1866,184883.65671589697
1867,181532.01010019163
1868,186123.64319276964
1869,176588.4336511415
1870,183876.93502180232
1871,186579.94184680033
1872,182949.95625632236
1873,193287.26926153808
1874,182716.7496548274
1875,192939.47645095916
1876,177024.21230083844
1877,184726.10067840654
1878,185599.8205226716
1879,196041.48882544594
1880,176973.11592449475
1881,186618.81931059668
1882,184357.7296822108
1883,177022.16611853338
1884,182139.6680635145
1885,194979.5202091144
1886,188906.45112766538
1887,180656.2440736215
1888,183623.20841597358
1889,181769.30906629673
1890,184609.46828701752
1891,155743.741784257
1892,175868.17747975673
1893,186829.57608801892
1894,178752.68116708437
1895,186829.57608801892
1896,176831.37416390632
1897,172919.0735966117
1898,169889.6716033134
1899,179388.10804473335
1900,172852.5435810554
1901,188019.89900803135
1902,192790.10514268902
1903,173062.24817668358
1904,181372.40788039615
1905,190046.1746715896
1906,191948.56903376654
1907,198560.3392429876
1908,153586.07163420177
1909,153084.75696945953
1910,153338.48357528826
1911,185146.50387017394
1912,198758.81892657944
1913,175932.04795018636
1914,182715.20047277783
1915,161535.54807068338
1916,206409.9915654932
1917,179837.71297031027
1918,176800.37474791947
1919,176002.363648942
1920,185403.38702138484
1921,190248.74671979158
1922,192346.08358248876
1923,179252.50483106013
1924,186808.0039018911
1925,177857.0084990021
1926,188601.5699642099
1927,188366.2589991268
1928,190136.2066930127
1929,172583.19301716934
1930,173071.98208795342
1931,172542.26937106793
1932,180459.75239105168
1933,180517.04549559366
1934,176925.99555019508
1935,175773.99491244042
1936,178630.46541031872
1937,189890.60663512122
1938,191679.0281510358
1939,166489.35543125885
1940,164046.21375900478
1941,182004.62003137983
1942,187903.76361689784
1943,165846.85418746673
1944,186831.56408904094
1945,194265.4025846448
1946,226633.96046855365
1947,170282.9774248594
1948,259495.64828798448
1949,188697.74053254823
1950,184902.0723566426
1951,200727.24630405716
1952,192319.48321252284
1953,189491.65926691552
1954,180400.41310420464
1955,179056.07132977337
1956,184719.90395020827
1957,184032.44487698766
1958,188403.03209933502
1959,174811.73404751878
1960,183817.59573495528
1961,178221.2871305877
1962,153477.62397203303
1963,153907.32225609783
1964,153477.62397203303
1965,154762.62645961726
1966,158846.86452182085
1967,188746.8489078699
1968,190770.52320758454
1969,192254.00537876057
1970,186575.79130090715
1971,184777.19705475026
1972,183983.27832038293
1973,177329.09346429395
1974,180756.44882528688
1975,188779.58782475104
1976,184942.996002744
1977,193700.5980871623
1978,192781.8622321857
1979,174358.97257655967
1980,178848.29655388414
1981,170516.2422076374
1982,166440.24705593716
1983,166440.24705593716
1984,155049.0919823271
1985,161734.02775427522
1986,161734.02775427522
1987,170343.4852560666
1988,177584.86625242775
1989,175510.03739508634
1990,176299.86376484353
1991,168611.24648161686
1992,175939.73567915114
1993,174978.02999576804
1994,184615.54865264968
1995,176287.5866710131
1996,177524.22628365888
1997,181628.12248724687
1998,186641.32731595245
1999,181607.66066419618
2000,183529.0258486573
2001,179602.40200522717
2002,189870.20299335357
2003,179174.74990346745
2004,178411.5239036762
2005,183289.68070024712
2006,180431.16402006373
2007,184492.83589562852
2008,178098.51619228348
2009,179807.0202357342
2010,185258.0498964418
2011,189499.8439961358
2012,181699.7970492074
2013,176416.49615623255
2014,176471.74307846944
2015,188922.7624048229
2016,176410.35760931732
2017,176072.7375289807
2018,181372.40788039615
2019,179326.22557532572
2020,164606.25434777245
2021,175765.8683645032
2022,202669.073311569
2023,182043.00049492068
2024,177955.22524964547
2025,181679.27704487363
2026,160700.70569021464
2027,156546.89742963866
2028,156546.89742963866
2029,154705.33335507527
2030,163422.1281559583
2031,162957.6447727073
2032,162644.57888003153
2033,162079.8325638321
2034,154459.79147846682
2035,180903.77395125196
2036,155452.189896426
2037,155452.189896426
2038,158124.50398684794
2039,176311.03049559682
2040,209398.90873166252
2041,196063.9968308017
2042,174466.48441950043
2043,180024.9095605827
2044,185362.46337528343
2045,194236.7560323738
2046,176346.3707763216
2047,177155.16796836295
2048,179377.38013295247
2049,179051.42378362466
2050,186446.8818156877
2051,178681.67814922854
2052,183009.35372445246
2053,185939.4867853133
2054,168201.57120163034
2055,182395.49903293134
2056,182395.49903293134
2057,178270.3955059094
2058,189137.6115468553
2059,180873.13939795896
2060,182886.58278614824
2061,189761.75533118483
2062,184083.5994346144
2063,186397.83162164906
2064,181931.01564968037
2065,188890.08166922483
2066,191910.24675150876
2067,180836.30811646767
2068,181842.41644774072
2069,183463.6061961781
2070,175386.7694565266
2071,172893.52540843986
2072,182200.55653241108
2073,183582.28476987217
2074,185986.54897832993
2075,189207.23992651075
2076,177484.66150076236
2077,179121.60734481868
2078,179121.60734481868
2079,176528.53918275592
2080,173557.2339756659
2081,174760.63767117506
2082,173815.24326494947
2083,174760.63767117506
2084,177484.66150076236
2085,178282.6725997398
2086,182878.39805692795
2087,178820.26336443477
2088,168033.78425261457
2089,171665.8160253976
2090,170035.19904710117
2091,170695.692887662
2092,175636.4036977452
2093,174981.62536012268
2094,172893.52540843986
2095,169414.78276468793
2096,175668.14861411531
2097,172129.24722685452
2098,178443.7658203018
2099,177711.78773662518
2100,187725.80393763975
2101,166022.2125028812
2102,168705.1805488054
2103,178736.3698899269
2104,166959.36399860342
2105,170489.20301869905
2106,181415.81652777505
2107,180310.87808303704
2108,182702.4263786919
2109,180177.43741423503
2110,176394.5433324153
2111,175221.02868981592
2112,174371.8630332117
2113,170259.03660002016
2114,170223.1993190399
2115,172305.2189050906
2116,174121.2347914821
2117,172305.2189050906
2118,172305.2189050906
2119,170713.04057161804
2120,171323.05139865677
2121,174906.47179637363
2122,172796.30265830748
2123,174366.77666809055
2124,172796.30265830748
2125,170734.74489530752
2126,178738.41607223195
2127,175681.91670871226
2128,168922.8795548092
2129,174716.6738422576
2130,179218.21673212943
2131,174097.67460433225
2132,181144.72646299476
2133,176576.65355756658
2134,174363.67830399142
2135,182960.74234938627
2136,168432.6152582541
2137,182166.32661476344
2138,179838.95547094903
2139,183933.11776326716
2140,183756.21026580315
2141,172611.83956944034
2142,183175.09449116315
2143,171991.846331004
2144,173711.7656053358
2145,181656.82722080091
2146,191756.78307862848
2147,168866.40590692905
2148,177164.90187963282
2149,178175.16075679904
2150,204228.26422803264
2151,170647.81123798355
2152,201847.0050251862
2153,182336.1597460843
2154,175527.8978542934
2155,178272.3835069314
2156,179113.36443431536
2157,183087.10865204514
2158,188116.56657662516
2159,178872.90892282804
2160,180842.38848209984
2161,181873.7225451384
2162,186852.0840933747
2163,186852.0840933747
2164,180741.0733673573
2165,186283.24541256513
2166,182702.4263786919
2167,180545.7502291477
2168,186011.0449847077
2169,177531.6655124959
2170,184067.1717948908
2171,187817.88214136794
2172,181609.7650277843
2173,192073.9413359144
2174,180400.41310420464
2175,179009.00913675677
2176,193158.41795760172
2177,181433.73516826518
2178,183039.98827774546
2179,162728.47235453944
2180,177115.73532302806
2181,182702.4263786919
2182,185378.832833724
2183,182450.74595516824
2184,182855.89005157218
2185,181612.99552944506
2186,176052.33388721306
2187,177025.20630134945
2188,173852.6297279793
2189,258937.04051870026
2190,168697.7413199684
2191,170402.21118009204
2192,161498.1034263705
2193,184950.62555042573
2194,176499.89263048492
2195,182231.8044485257
2196,173043.33553568245
2197,172365.61037373167
2198,176760.80996502293
2199,172364.50001065456
2200,176564.3182824531
2201,191874.90647078402
2202,173781.51034755734
2203,177957.76843220607
2204,183968.45804399194
2205,178975.7732196201
2206,178714.41706610966
2207,177998.69207830747
2208,185384.41619910067
2209,216102.26014435623
2210,153884.81425074206
2211,176167.4170965525
2212,172305.2189050906
2213,176714.74177251733
2214,169581.1950755033
2215,176969.5205601401
2216,178443.7658203018
2217,192593.67164140227
2218,169015.95175904836
2219,170565.96394578074
2220,176627.7499339103
2221,161535.54807068338
2222,161470.07023692114
2223,211308.05500357627
2224,181730.4316025004
2225,177389.92375190748
2226,183193.5101319088
2227,162028.67800620536
2228,186412.15489778455
2229,185417.6521162373
2230,177360.780199381
2231,183711.13607380856
2232,189127.438816613
2233,200125.66870636647
2234,185673.48308565415
2235,178947.6818488877
2236,186178.89011500654
2237,186174.7977503964
2238,174688.96310921456
2239,181736.62833069867
2240,162879.88984511464
2241,185776.97652026336
2242,162315.1435289152
2243,155493.1135425274
2244,152263.1856833322
2245,151489.7287720156
2246,199540.46056711633
2247,153062.24896410375
2248,176031.87206416237
2249,176256.9521177201
2250,188114.57857560314
2251,274026.0276552619
2252,184578.77555244148
2253,175457.83065566552
2254,178066.7130946303
2255,176792.9937003655
2256,175233.80278390183
2257,174466.48441950043
2258,182305.46701150824
2259,174783.64267678634
2260,199910.81956433406
2261,163370.97359833153
2262,164144.43050964817
2263,184345.45258838037
2264,269100.42802798504
2265,232437.19776085662
2266,170113.14429353856
2267,191566.48812425692
2268,191132.697475582
2269,185178.3069678271
2270,183858.46119977362
2271,187918.1450743164
2272,182321.77828866575
2273,186999.40921933978
2274,184032.44487698766
2275,189354.5650524758
2276,175701.3263499689
2277,175489.57557203565
2278,182102.89496330626
2279,178957.91276041305
2280,197944.4383691614
2281,162088.0172930524
2282,176063.4424366833
2283,154551.869682195
2284,154251.08088334964
2285,158386.47350318002
2286,177382.35238550883
2287,188265.99606617834
2288,186948.254661713
2289,192080.0798828296
2290,187032.08995493784
2291,186620.8073116187
2292,194326.78805379692
2293,191175.66730398848
2294,187058.69032490376
2295,197883.0529000093
2296,193207.46815164035
2297,178986.501131401
2298,190610.92098778905
2299,185861.67367643755
2300,188333.46190096263
2301,184836.5363415973
2302,183062.5544643843
2303,181687.51995537698
2304,181079.74562948802
2305,161654.22664437746
2306,161658.3190089876
2307,166540.5099888856
2308,163064.046252571
2309,169716.18492635488
2310,166440.24705593716
2311,160305.79250533605
2312,191470.25937463556
2313,180066.88538847817
2314,186137.90828762206
2315,177243.153807481
2316,179027.4247775024
2317,187748.31194299553
2318,175958.15131989677
2319,174902.32125048043
2320,178501.61410638236
2321,161081.29559895775
2322,170343.4852560666
2323,190491.13205101783
2324,179983.98591448128
2325,185129.19859250542
2326,181755.97979067225
2327,175233.80278390183
2328,177003.75047778775
2329,178532.24865967536
2330,178863.73019309674
2331,184065.12561258575
2332,180721.6637261007
2333,181632.21485185702
2334,181198.4242031821
2335,183187.31340371055
2336,177625.78989852915
2337,183029.81554750318
2338,186958.48557323834
2339,184466.2355256626
2340,187901.7756158758
2341,183142.35557428203
2342,180854.72375721333
2343,179635.19910339135
2344,178773.69817167366
2345,177081.50540538042
2346,180431.16402006373
2347,181167.7896498891
2348,176799.1322472807
2349,180422.9211095604
2350,184118.3263525176
2351,184114.29216919048
2352,186946.20847940794
2353,180860.80412284547
2354,178098.51619228348
2355,178098.51619228348
2356,188227.11860238202
2357,177977.79143628431
2358,182882.43224025503
2359,166434.0503277389
2360,175612.4046916229
2361,178049.4078169618
2362,199065.68809105695
2363,184750.65486606737
2364,188763.21836631047
2365,162632.30178620113
2366,160880.76973306085
2367,161414.8233146842
2368,161050.60286438168
2369,164578.22115832308
2370,154705.33335507527
2371,154371.8056393488
2372,177732.24955967587
2373,175510.03739508634
2374,176334.64886402973
2375,173041.2311720943
2376,187306.33656510033
2377,199129.17792379716
2378,186692.4818735792
2379,175489.57557203565
2380,174698.94552061215
2381,186692.4818735792
2382,185992.68752524513
2383,182287.0513707626
2384,180666.41680386377
2385,184724.05449610145
2386,184850.91779901582
2387,179223.9164600722
2388,178697.43424484748
2389,177996.20707702995
2390,192129.1882581513
2391,179618.8296449508
2392,180513.01131226655
2393,180758.553188875
2394,176128.97845172862
2395,177126.52141609197
2396,186041.79590056682
2397,207772.25198041458
2398,185388.26006358303
2399,172983.06042960743
2400,167189.76314241454
2401,173341.14233299476
2402,182395.49903293134
2403,174132.4015222354
2404,177414.2294394406
2405,176947.45137375678
2406,180676.70589667218
2407,176788.9595170384
2408,179633.1529210863
2409,181372.40788039615
2410,182673.7798264209
2411,182743.3500247933
2412,187711.48066150426
2413,183316.28107021304
2414,186397.83162164906
2415,172925.15396224384
2416,185157.8451447764
2417,179002.9287711246
2418,180226.5457895567
2419,174658.32855592156
2420,179940.08026684684
2421,182256.35863618655
2422,195047.0442251817
2423,189063.45198361727
2424,184784.884783715
2425,201756.91482248003
2426,181071.06390001223
2427,180310.87808303704
2428,177950.08070324128
2429,180553.93495836796
2430,179735.4620363398
2431,177484.66150076236
2432,178098.51619228348
2433,177719.97246584544
2434,178923.12766122684
2435,179121.60734481868
2436,177075.42503974825
2437,176256.9521177201
2438,170682.28965575894
2439,176122.40108584095
2440,172305.2189050906
2441,171011.03768777507
2442,168295.75376894663
2443,176576.65355756658
2444,178443.7658203018
2445,172151.7552322103
2446,177935.2604268503
2447,179363.49567578943
2448,178393.60526318607
2449,167565.20850475345
2450,177211.96407264943
2451,165578.36548653006
2452,185381.56633512926
2453,180402.51746779276
2454,181449.05244491168
2455,174960.66653681645
2456,177776.71038884885
2457,172560.99169322438
2458,170489.20301869905
2459,173004.7647532969
2460,172796.30265830748
2461,172796.30265830748
2462,172796.30265830748
2463,172550.76078169903
2464,174080.25296409763
2465,178136.83847454126
2466,177522.9837830201
2467,169875.34832717793
2468,172104.44453906594
2469,171650.44056746803
2470,184313.70767201026
2471,179131.780075061
2472,181144.72646299476
2473,156175.98325088236
2474,181144.72646299476
2475,184583.30673602407
2476,156491.0953258632
2477,170304.87206739356
2478,179838.95547094903
2479,192010.5096844572
2480,186255.5346795221
2481,186645.4196805626
2482,164555.0997901457
2483,180482.31857769052
2484,179935.9879022367
2485,179467.41215437558
2486,191756.78307862848
2487,193453.0100282488
2488,174269.55391795817
2489,186027.4726244313
2490,190928.07924507494
2491,181167.7896498891
2492,185413.6179329102
2493,198644.23271749547
2494,209184.11777091317
2495,199190.5633929493
2496,188679.32489180256
2497,181537.59346556826
2498,173801.53335163562
2499,185405.93020394543
2500,161588.74881061522
2501,181740.72069530882
2502,182740.74866094967
2503,175476.80147794972
2504,208972.80581195236
2505,178184.39766781338
2506,181532.01010019163
2507,184198.18564369838
2508,183694.82479665105
2509,186794.7909888327
2510,180676.70589667218
2511,177570.60115757532
2512,178182.35148550832
2513,177296.35454741283
2514,203806.75067318813
2515,191842.72273544144
2516,179624.91001058294
2517,179997.37337138882
2518,196638.97405852648
2519,181259.8096723342
2520,184394.56096370207
2521,178646.8348687593
2522,177179.7221560238
2523,186897.10010408625
2524,175024.0400069906
2525,177192.99325036522
2526,181130.9583683978
2527,196104.9204769031
2528,182548.96270581163
2529,177484.66150076236
2530,177484.66150076236
2531,185984.50279602484
2532,177022.16611853338
2533,175812.87237623677
2534,187156.96525683018
2535,185163.92551040856
2536,190416.4754875243
2537,198001.73147370337
2538,175786.27200627085
2539,180695.1215374178
2540,179805.0322347122
2541,176170.9542796241
2542,177627.8360808342
2543,176953.83842079976
2544,179751.83149478037
2545,193354.2962773499
2546,179612.69109803558
2547,170164.35703244837
2548,175947.36522683286
2549,173490.45545998184
2550,243146.65167047188
2551,155743.741784257
2552,175847.71565670602
2553,170477.91992537965
2554,174281.77283050554
2555,181483.89572538095
2556,179473.55070129078
2557,179473.55070129078
2558,178679.01860410185
2559,176623.71575058321
2560,173985.13457755337
2561,166396.83840855822
2562,171962.45427834976
2563,172852.5435810554
2564,173006.00725393568
2565,189573.50655911834
2566,176008.80887726802
2567,160045.3139897705
2568,214899.10494897485
2569,206906.71686536982
2570,153686.33456715022
2571,199319.47287816872
2572,161666.5037382079
2573,205093.7993430774
2574,199673.4624169459
2575,174351.40121016098
2576,174940.70171402127
2577,176750.52087221452
2578,169357.72238527818
2579,182673.22464488237
2580,164197.01788675837
2581,176185.33573704265
2582,174244.00572978632
2583,165065.21254692983
2584,181711.21228008845
2585,183213.9719549595
2586,189074.23807668115
2587,183066.64682899445
2588,175208.19641444692
2589,174058.4904591251
2590,161967.29253705323
2591,203589.85534885066
2592,179874.6024330846
2593,179731.36967172966
2594,183891.2582979378
2595,176498.40162971843
2596,185884.2398630764
2597,178665.308690788
2598,183265.06833130322
2599,188601.5699642099
2600,251761.07917481833
2601,167401.95273932026
2602,153117.49588634065
2603,151360.81928679618
2604,153099.08024559502
2605,153907.32225609783
2606,175529.69553647074
2607,189955.0322870894
2608,232287.5621774632
2609,176074.7837112858
2610,170606.58091047133
2611,219425.2602077906
2612,185260.15426002993
2613,186539.01820069892
2614,184128.61544532597
2615,185315.40118226683
2616,184304.58712356203
2617,186825.48372340878
2618,243338.9928071485
2619,186747.7287958161
2620,175976.5669606424
2621,185804.3805718956
2622,179137.9186219762
2623,185982.39843243672
2624,187257.1700084956
2625,176861.39535437772
2626,179277.11720000402
2627,161244.99018336338
2628,191906.09620561555
2629,196078.26192565414
2630,184271.79002539784
2631,191965.4354924626
2632,191699.43179280346
2633,170342.31671170643
2634,200117.48397714618
2635,178261.34891373973
2636,180666.41680386377
2637,177162.5490159169
2638,178583.4032173021
2639,178850.40091747226
2640,183213.9719549595
2641,177484.66150076236
2642,171623.2268346805
2643,155687.5008615091
2644,154459.79147846682
2645,153907.32225609783
2646,153477.62397203303
2647,153477.62397203303
2648,161944.78453169746
2649,178127.16274455446
2650,158337.36512785833
2651,154498.66894226318
2652,192650.90656466119
2653,195824.59350110847
2654,187772.8661306564
2655,192994.7233731961
2656,187715.51484483137
2657,179463.2616084824
2658,185448.34485081333
2659,180956.97469118377
2660,182943.81770940716
2661,190903.5250574141
2662,193092.94012383945
2663,186160.41629297784
2664,165767.053077569
2665,178589.59994550038
2666,166712.38930251152
2667,180066.88538847817
2668,180066.88538847817
2669,186610.6345813764
2670,182919.26352174632
2671,177685.1291853762
2672,159988.63424805013
2673,159683.75308459465
2674,159957.9415134741
2675,159831.07821055973
2676,177885.6550512731
2677,176835.96352877197
2678,183887.10775204463
2679,178886.2381984525
2680,178650.92723336944
2681,178012.51835418746
2682,179620.8176459728
2683,194400.39243549638
2684,180064.83920617308
2685,184871.32144078347
2686,184588.94828268376
2687,193890.95122281692
2688,185129.19859250542
2689,180431.16402006373
2690,186051.9686308091
2691,175745.34836016945
2692,178575.2766693649
2693,185309.2626353516
2694,189499.8439961358
2695,175080.33911102155
2696,174736.58048376974
2697,176111.61499277706
2698,178292.8453299821
2699,168353.427511178
2700,168353.427511178
2701,177574.6353409024
2702,181372.40788039615
2703,174662.36273924864
2704,181658.873403106
2705,181798.01379985077
2706,180042.38938210037
2707,180427.0716554536
2708,189458.9203500344
2709,179162.5309909201
2710,180736.04518351925
2711,186625.89367673983
2712,181679.27704487363
2713,161095.61887509323
2714,155245.52548361386
2715,156174.49225011584
2716,159139.41041016288
2717,176132.07681582775
2718,177443.73785466095
2719,174141.46388940056
2720,183500.43747766936
2721,182395.49903293134
2722,176799.1322472807
2723,181904.41527971445
2724,174038.02863607442
2725,182720.84201943752
2726,176947.45137375678
2727,165322.4181545471
2728,183966.96704322542
2729,178251.9216838807
2730,184850.91779901582
2731,179338.99966941166
2732,182649.22563876008
2733,182395.49903293134
2734,184969.59637270993
